project;name;sample_name_old;new_name;bees_in_pool;aim_id;host;host_genus;season;bioregion;plot;sampletype;year;sample_affiliation;project_person;collection;LUI_cat;G_STD;M_STD;F_STD;LUI_value_overall2021_global.ALB..HAI.;seq_run;well_in_pcr_plate
ITS2_susy4pAB;AIM20201006NGSeco-A-080-E035;AIM20201006NGSeco-A-080-E035;Z_068;3;80;Bombus_hortorum;Bombus;2;Hainich;HEG08;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-081-E035;AIM20201006NGSeco-A-081-E035;Z_069;3;81;Bombus_pascuorum;Bombus;1;Alb;AEG41;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-213-S139;Z-213;Z_213;3;;Bombus_pascuorum;Bombus;3;Belgium;BELAS;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-214-S140;Z-214;Z_214;6;;Bombus_pratorum;Bombus;3;Belgium;BELAS;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-215-S141;Z-215;Z_215;4;;Bombus_terrestris;Bombus;3;Belgium;BELAS;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-216-S142;Z-216;Z_216;5;;Halictus_scabiosae;Halictus;3;Belgium;BELAS;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-086-E035;AIM20201006NGSeco-A-086-E035;Z_074;4;86;Bombus_pascuorum;Bombus;2;Alb;AEG01;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-087-E035;AIM20201006NGSeco-A-087-E035;Z_075;10;87;Bombus_pascuorum;Bombus;2;Alb;AEG11;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-088-E035;AIM20201006NGSeco-A-088-E035;Z_076;9;88;Bombus_pascuorum;Bombus;2;Alb;AEG24;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-089-E035;AIM20201006NGSeco-A-089-E035;Z_077;3;89;Bombus_pascuorum;Bombus;2;Alb;AEG32;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-090-E035;AIM20201006NGSeco-A-090-E035;Z_078;7;90;Bombus_pascuorum;Bombus;2;Alb;AEG36;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-091-E035;AIM20201006NGSeco-A-091-E035;Z_079;10;91;Bombus_pascuorum;Bombus;2;Alb;AEG04;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-092-E035;AIM20201006NGSeco-A-092-E035;Z_080A;11;92;Bombus_pascuorum;Bombus;2;Alb;AEG46;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-093-E035;AIM20201006NGSeco-A-093-E035;Z_080B;11;93;Bombus_pascuorum;Bombus;2;Alb;AEG46;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-094-E035;AIM20201006NGSeco-A-094-E035;Z_081;3;94;Bombus_pascuorum;Bombus;2;Alb;AEG06;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM244;AIM244;Z_082A;7;95;Bombus_pascuorum;Bombus;2;Alb;AEG07;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM248;AIM248;Z_082B;6;96;Bombus_pascuorum;Bombus;2;Alb;AEG07;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM249;AIM249;Z_083;3;97;Bombus_pascuorum;Bombus;2;Alb;AEG09;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-317-S158;Z-317;Z_317;4;;Andrena_labialis;Andrena;4;Belgium;BELAS;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-318-S225;Z-318;Z_318;5;;Apis_mellifera;Apis;4;Belgium;BELAS;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-319-S160;Z-319;Z_319;3;;Bombus_pascuorum;Bombus;4;Belgium;BELAS;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM253;AIM253;Z_087;7;101;Bombus_pascuorum;Bombus;2;Hainich;HEG14;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM254;AIM254;Z_088;10;102;Bombus_pascuorum;Bombus;2;Hainich;HEG50;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM255;AIM255;Z_089A;8;103;Bombus_pascuorum;Bombus;2;Hainich;HEG07;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM256;AIM256;Z_089B;8;104;Bombus_pascuorum;Bombus;2;Hainich;HEG07;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM257;AIM257;Z_090;4;105;Bombus_pascuorum;Bombus;2;Hainich;HEG08;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-320-S161;Z-320;Z_320;9;;Halictus_scabiosae;Halictus;4;Belgium;BELAS;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-082-E035;AIM20201006NGSeco-A-082-E035;Z_070;3;82;Bombus_pascuorum;Bombus;1;Belgium;BELDB;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM318;AIM318;Z_145;3;164;Lasioglossum_malachurum;Lasioglossum;2;Belgium;BELDB;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM261;AIM261;Z_094;3;109;Bombus_pascuorum;Bombus;2;Schorfheide;SEG16;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-217A-S143;Z-217A;Z_217A;7;;Andrena_haemorrhoa;Andrena;3;Belgium;BELDB;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM265;AIM265;Z_096;6;113;Andrena_cineraria;Andrena;1;Hainich;HEG15;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM266;AIM266;Z_097;6;114;Andrena_flavipes;Andrena;1;Schorfheide;SEG05;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM267;AIM267;Z_098;8;115;Andrena_florivaga;Andrena;1;Alb;AEG03;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM269;AIM269;Z_099A;7;116;Andrena_fulvago;Andrena;1;Alb;AEG12;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM270;AIM270;Z_099B;7;117;Andrena_fulvago;Andrena;1;Alb;AEG12;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM271;AIM271;Z_100;3;118;Andrena_fulvago;Andrena;1;Alb;AEG03;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-217B-S144;Z-217B;Z_217B;7;;Andrena_haemorrhoa;Andrena;3;Belgium;BELDB;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM273;AIM273;Z_102;4;120;Andrena_fulvago;Andrena;2;Alb;AEG03;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM274;AIM274;Z_103;3;121;Andrena_gravida;Andrena;1;Schorfheide;SEG28;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM275;AIM275;Z_104;7;122;Andrena_gravida;Andrena;1;Schorfheide;SEG43;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM276;AIM276;Z_105;10;123;Andrena_gravida;Andrena;1;Schorfheide;SEG05;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM277;AIM277;Z_106;6;124;Andrena_haemorrhoa;Andrena;1;Alb;AEG12;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM278;AIM278;Z_107;4;125;Andrena_haemorrhoa;Andrena;1;Hainich;HEG15;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM279;AIM279;Z_108;3;126;Andrena_haemorrhoa;Andrena;1;Hainich;HEG06;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM280;AIM280;Z_109;4;127;Andrena_haemorrhoa;Andrena;1;Hainich;HEG08;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM281;AIM281;Z_110;5;128;Andrena_haemorrhoa;Andrena;1;Schorfheide;SEG03;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM282;AIM282;Z_111;5;129;Andrena_haemorrhoa;Andrena;1;Schorfheide;SEG44;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM283;AIM283;Z_112A;7;130;Andrena_haemorrhoa;Andrena;1;Schorfheide;SEG05;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM284;AIM284;Z_112B;7;131;Andrena_haemorrhoa;Andrena;1;Schorfheide;SEG05;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM285;AIM285;Z_113;8;132;Andrena_haemorrhoa;Andrena;1;Schorfheide;SEG06;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM286;AIM286;Z_114;3;133;Andrena_labialis;Andrena;2;Hainich;HEG35;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM287;AIM287;Z_115;6;134;Andrena_nigroaenea;Andrena;1;Hainich;HEG15;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM288;AIM288;Z_116;3;135;Andrena_nigroaenea;Andrena;1;Schorfheide;SEG01;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM289;AIM289;Z_117;5;136;Andrena_nigroaenea;Andrena;1;Schorfheide;SEG02;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM290;AIM290;Z_118;4;137;Andrena_nigroaenea;Andrena;1;Schorfheide;SEG28;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM291;AIM291;Z_119;7;138;Andrena_nigroaenea;Andrena;1;Schorfheide;SEG03;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM292;AIM292;Z_120;3;139;Andrena_nigroaenea;Andrena;1;Schorfheide;SEG05;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM293;AIM293;Z_121;3;140;Andrena_nigroaenea;Andrena;1;Schorfheide;SEG06;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM294;AIM294;Z_122;6;141;Andrena_nitida;Andrena;1;Alb;AEG03;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM295;AIM295;Z_123;6;142;Andrena_nitida;Andrena;1;Hainich;HEG15;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM296;AIM296;Z_124;3;143;Andrena_nitida;Andrena;1;Hainich;HEG05;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM297;AIM297;Z_125;3;144;Andrena_thoracica;Andrena;1;Schorfheide;SEG02;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM298;AIM298;Z_126;3;145;Andrena_thoracica;Andrena;1;Schorfheide;SEG05;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM299;AIM299;Z_127;3;146;Bombus_lucorum;Bombus;1;Alb;AEG01;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM300;AIM300;Z_128;3;147;Bombus_lucorum;Bombus;2;Alb;AEG24;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM301;AIM301;Z_129;4;148;Bombus_lucorum;Bombus;2;Alb;AEG07;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM302;AIM302;Z_130;6;149;Bombus_lucorum;Bombus;2;Hainich;HEG42;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-218A-S49;Z-218A;Z_218A;6;;Apis_mellifera;Apis;3;Belgium;BELDB;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM305;AIM305;Z_132;4;151;Chelostoma_florisomne;Chelostoma;1;Schorfheide;SEG43;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM306;AIM306;Z_133;3;152;Halictus_scabiosae;Halictus;1;Hainich;HEG02;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM307;AIM307;Z_134;12;153;Halictus_simplex;Halictus;1;Alb;AEG41;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM308;AIM308;Z_135;9;154;Halictus_simplex;Halictus;2;Hainich;HEG02;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM309;AIM309;Z_136;3;155;Halictus_tumulorum;Halictus;1;Alb;AEG41;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM310;AIM310;Z_137;3;156;Halictus_tumulorum;Halictus;2;Hainich;HEG02;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM311;AIM311;Z_138;3;157;Lasioglossum_calceatum;Lasioglossum;1;Hainich;HEG06;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM312;AIM312;Z_139;6;158;Lasioglossum_calceatum;Lasioglossum;1;Schorfheide;SEG43;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM313;AIM313;Z_140;3;159;Lasioglossum_calceatum;Lasioglossum;2;Alb;AEG06;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-218B-S50;Z-218B;Z_218B;6;;Apis_mellifera;Apis;3;Belgium;BELDB;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-219-S51;Z-219;Z_219;5;;Bombus_pascuorum;Bombus;3;Belgium;BELDB;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM316;AIM316;Z_143;6;162;Lasioglossum_leucozonium;Lasioglossum;2;Alb;AEG09;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM317;AIM317;Z_144;3;163;Lasioglossum_malachurum;Lasioglossum;1;Schorfheide;SEG16;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-321-S218;Z-321;Z_321;3;;Andrena_wilkella;Andrena;4;Belgium;BELDB;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM319;AIM319;Z_146;5;165;Lasioglossum_malachurum;Lasioglossum;2;Schorfheide;SEG16;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM320;AIM320;Z_147;7;166;Lasioglossum_pauxillum;Lasioglossum;1;Alb;AEG21;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM321;AIM321;Z_148;7;167;Lasioglossum_pauxillum;Lasioglossum;1;Alb;AEG24;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM322;AIM322;Z_149;10;168;Lasioglossum_pauxillum;Lasioglossum;1;Alb;AEG03;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM323;AIM323;Z_150;12;169;Lasioglossum_pauxillum;Lasioglossum;1;Alb;AEG41;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM324;AIM324;Z_151;5;170;Lasioglossum_pauxillum;Lasioglossum;1;Hainich;HEG02;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM325;AIM325;Z_152;3;171;Lasioglossum_pauxillum;Lasioglossum;1;Hainich;HEG06;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-322-S163;Z-322;Z_322;7;;Bombus_pascuorum;Bombus;4;Belgium;BELDB;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;AIM327;AIM327;Z_154;6;173;Lasioglossum_pauxillum;Lasioglossum;1;Schorfheide;SEG16;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM328;AIM328;Z_155;6;174;Lasioglossum_pauxillum;Lasioglossum;1;Schorfheide;SEG28;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM329;AIM329;Z_156;8;175;Lasioglossum_pauxillum;Lasioglossum;1;Schorfheide;SEG43;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM330;AIM330;Z_157;3;176;Lasioglossum_pauxillum;Lasioglossum;2;Alb;AEG09;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM331;AIM331;Z_158;3;177;Lasioglossum_pauxillum;Lasioglossum;2;Schorfheide;SEG01;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM333;AIM333;Z_159;6;178;Lasioglossum_pauxillum;Lasioglossum;2;Schorfheide;SEG22;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM334;AIM334;Z_160;4;179;Lasioglossum_pauxillum;Lasioglossum;2;Schorfheide;SEG42;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM335;AIM335;Z_161;5;180;Lasioglossum_pauxillum;Lasioglossum;2;Schorfheide;SEG46;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM20201006NGSeco-A-020-E035;AIM20201006NGSeco-A-020-E035;Z_018;4;20;Apis_mellifera;Apis;1;Belgium;BELDBE;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM337;AIM337;Z_163;7;182;Lasioglossum_villosulum;Lasioglossum;2;Alb;AEG09;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM338;AIM338;Z_164;3;183;Lasioglossum_villosulum;Lasioglossum;2;Schorfheide;SEG43;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM339;AIM339;Z_165;4;184;Bombus_sylvarum;Bombus;2;Alb;AEG17;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM196;AIM196;Z_166;3;185;Bombus_sylvarum;Bombus;2;Alb;AEG46;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM197;AIM197;Z_167;4;186;Bombus_sylvarum;Bombus;2;Hainich;HEG14;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM198;AIM198;Z_168;4;187;Bombus_sylvarum;Bombus;2;Schorfheide;SEG16;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM199;AIM199;Z_169;3;188;Bombus_sylvarum;Bombus;2;Schorfheide;SEG03;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM251;AIM251;Z_085;6;99;Bombus_pascuorum;Bombus;2;Belgium;BELDBE;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM201;AIM201;Z_171;3;190;Bombus_humilis;Bombus;2;Alb;AEG17;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM202;AIM202;Z_172;5;191;Halictus_subauratus;Halictus;2;Schorfheide;SEG42;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM203;AIM203;Z_173;3;192;Halictus_subauratus;Halictus;2;Schorfheide;SEG43;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM204;AIM204;Z_174;3;193;Halictus_subauratus;Halictus;2;Schorfheide;SEG44;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;AIM205;AIM205;Z_175;3;194;Trachusa_byssina;Trachusa;2;Schorfheide;SEG42;bee_leg_pollen;2020;bee_leg_pollen;aim;;;;;;;;
ITS2_susy4pAB;Z-176-S194;Z-176;Z_176;11;;Apis_mellifera;Apis;3;Alb;AEG01;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-177A-S2;Z-177A;Z_177A;10;;Andrena_haemorrhoa;Andrena;3;Alb;AEG12;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-177B-S3;Z-177B;Z_177B;10;;Andrena_haemorrhoa;Andrena;3;Alb;AEG12;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-178-S4;Z-178;Z_178;5;;Andrena_nitida;Andrena;3;Alb;AEG12;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-179-S5;Z-179;Z_179;6;;Andrena_haemorrhoa;Andrena;3;Alb;AEG17;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-180-S6;Z-180;Z_180;3;;Andrena_nitida;Andrena;3;Alb;AEG17;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-181-S7;Z-181;Z_181;11;;Apis_mellifera;Apis;3;Alb;AEG17;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-182-S212;Z-182;Z_182;4;;Andrena_nitida;Andrena;3;Alb;AEG21;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-183-S9;Z-183;Z_183;5;;Apis_mellifera;Apis;3;Alb;AEG21;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-184-S10;Z-184;Z_184;6;;Andrena_nitida;Andrena;3;Alb;AEG24;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-185-S11;Z-185;Z_185;12;;Apis_mellifera;Apis;3;Alb;AEG24;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-186-S12;Z-186;Z_186;9;;Andrena_haemorrhoa;Andrena;3;Alb;AEG03;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-187-S13;Z-187;Z_187;5;;Andrena_nitida;Andrena;3;Alb;AEG03;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-188A-S195;Z-188A;Z_188A;10;;Apis_mellifera;Apis;3;Alb;AEG03;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-188B-S15;Z-188B;Z_188B;10;;Apis_mellifera;Apis;3;Alb;AEG03;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-188C-S16;Z-188C;Z_188C;10;;Apis_mellifera;Apis;3;Alb;AEG03;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-188D-S17;Z-188D;Z_188D;9;;Apis_mellifera;Apis;3;Alb;AEG03;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-192-S18;Z-192;Z_192;11;;Andrena_haemorrhoa;Andrena;3;Alb;AEG04;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-193-S210;Z-193;Z_193;11;;Andrena_haemorrhoa;Andrena;3;Alb;AEG04;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
ITS2_susy4pAB;Z-194-S20;Z-194;Z_194;11;;Andrena_haemorrhoa;Andrena;3;Alb;AEG04;bee_leg_pollen;2021;bee_leg_pollen;susi_ale;;;;;;;;
